#Artery,<A0_in> [cm^2],<A0_out> [cm^2],<K_in> [g/cm^2/s^2],<K_out> [g/cm^2/s^2],<dx_in> [cm],<dx_out> [cm],<angle_in> [deg],<angle_out> [deg],<P_out> [g/cm/s^2]
0,7.06858347057703451100,7.06858347057703451100,21397.41235381120350211859,21397.41235381120350211859,0.80000000000000004441,0.80000000000000004441,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
1,0.78539816339744827900,0.78539816339744827900,72216.26669411279726773500,72216.26669411279726773500,0.46774193548387094088,0.46774193548387094088,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
2,5.30929158456675054367,5.30929158456675054367,21365.75937695644824998453,21365.75937695644824998453,0.40000000000000002220,0.40000000000000002220,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
3,0.50265482457436694297,0.50265482457436694297,112837.91670955122390296310,112837.91670955122390296310,0.51333333333333330817,0.51333333333333330817,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
4,4.52389342116930226467,4.52389342116930226467,20895.91050176875069155358,20895.91050176875069155358,0.39000000000000001332,0.39000000000000001332,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
5,0.50265482457436694297,0.50265482457436694297,112837.91670955122390296310,112837.91670955122390296310,0.51185185185185178014,0.51185185185185178014,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
6,2.01061929829746777187,2.01061929829746777187,47015.79862897968268953264,47015.79862897968268953264,0.49285714285714288252,0.49285714285714288252,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
7,0.78539816339744827900,0.78539816339744827900,601802.22245094005484133959,601802.22245094005484133959,1.38428571428571434154,1.38428571428571434154,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
8,0.78539816339744827900,0.78539816339744827900,601802.22245094005484133959,601802.22245094005484133959,1.38428571428571434154,1.38428571428571434154,0.00000000000000000000,3.14159265358979311600,0.00000000000000000000
